"","cytof","linear_aic","quadratic_aic","pval","a","b","class","pattern"
"183","CD4Tnaive_STAT5_IFNa",55.5069345089294,52.8393390540749,0.0140015584728232,-6.27839326181314e-05,-0.00477253155935073,"quadratic","deceleration/increase"
"184","CD4Tnaive_STAT5_IL246",39.8649066874106,37.4755232073915,0.0258452354084454,-5.75107957738839e-05,-0.00451736348886775,"quadratic","deceleration/increase"
"185","CD4Tnaive_STAT5_unstim",-50.3361825916072,-48.8072130471166,0.0322661346801771,1.36197613935853e-05,0.00249113021410287,"linear","linear"
"186","CD4Tnaive_STAT6_IFNa",-140.898468469193,-147.948691496926,0.00403167901361954,-4.21276626073852e-05,-0.00368435541543839,"quadratic","deceleration/increase"
"187","CD4Tnaive_STAT6_IL246",89.7986630388354,87.2189252775548,0.035154338716543,-7.05577240782655e-05,-0.00579378765244843,"quadratic","deceleration/increase"
"188","CD4Tnaive_STAT6_unstim",-245.70725343718,-245.520383095891,0.0447953468959188,-1.29970918725321e-05,-0.00181900547607377,"linear","linear"
"189","CD56hiCD16negNK_CREB_IFNa",-416.968982123308,-415.163232242073,0.00316546419215908,2.2211068131703e-06,0.000622067346203077,"linear","linear"
"190","CD56hiCD16negNK_CREB_IL246",-211.1243381939,-210.703838653439,0.0501996178072153,-1.36817603739511e-05,-0.000822169783041741,"linear","linear"
"191","CD56hiCD16negNK_CREB_LPS",-455.381499089398,-453.512219648985,0.0488255862101127,-1.57723722609578e-06,6.78565371376956e-05,"linear","linear"
"192","CD56hiCD16negNK_CREB_unstim",-489.550455806661,-491.93484297579,0.00199994649646952,-7.96947501060205e-06,-0.00109909881391367,"quadratic","acceleration/decrease"
"193","CD56hiCD16negNK_ERK_IL246",-248.389167453825,-246.564751277138,0.957219299697611,-3.97168817991649e-06,-0.000389623378712143,"linear","linear"
"194","CD56hiCD16negNK_ERK_unstim",-821.369795482293,-819.682675750191,0.300781283174864,6.16199749945367e-07,9.23643571273821e-05,"linear","linear"
"195","CD56hiCD16negNK_IkB_IFNa",-344.720020377874,-342.721305672655,0.866628485071109,-2.37141490888096e-07,-5.31699829834236e-05,"linear","linear"
"196","CD56hiCD16negNK_IkB_IL246",-299.489596654049,-301.745976002603,0.0502008993429167,1.59897941721855e-05,0.00190119531074718,"quadratic","acceleration/increase"
"197","CD56hiCD16negNK_IkB_LPS",-314.348758364194,-314.094154758308,0.0240546155912398,9.76377384446279e-06,0.00143159304637027,"linear","linear"
"198","CD56hiCD16negNK_IkB_unstim",-346.451360482005,-348.846719856321,0.0298088492546962,-1.36646793102595e-05,-0.00166983519178212,"quadratic","acceleration/decrease"
"199","CD56hiCD16negNK_MAPKAPK2_IFNa",-280.006107835964,-278.17178407156,0.148339146412526,3.43288771222795e-06,0.000668881307487049,"linear","linear"
"200","CD56hiCD16negNK_MAPKAPK2_IL246",-118.788612981249,-117.004421138702,0.0707219249852366,7.1933926368306e-06,0.00147021431001878,"linear","linear"
"201","CD56hiCD16negNK_MAPKAPK2_LPS",-217.713914466982,-215.790629450956,0.0384574087416423,-2.9528799680275e-06,0.000285632931234956,"linear","linear"
"202","CD56hiCD16negNK_MAPKAPK2_unstim",-229.743660039721,-228.971783744509,0.0180832775567237,-1.1267998432178e-05,-0.00177963886518878,"linear","linear"
"203","CD56hiCD16negNK_NFkB_IFNa",-75.7782833695928,-73.8797753795322,0.0356534117113688,-5.79078869151916e-06,-0.00159751991873751,"linear","linear"
"204","CD56hiCD16negNK_NFkB_IL246",-125.825769716456,-123.949014941485,0.305702806567039,-5.29400685226711e-06,-0.000943964092583133,"linear","linear"
"205","CD56hiCD16negNK_NFkB_LPS",-196.244562909429,-194.752236597763,0.571690785520134,8.22809033113814e-06,0.00100433368298051,"linear","linear"
"206","CD56hiCD16negNK_NFkB_unstim",-188.927611087583,-187.389962959188,0.853071618379903,-8.07190968123536e-06,-0.00087453481564609,"linear","linear"
"207","CD56hiCD16negNK_p38_unstim",-404.98387390072,-402.984477087479,0.227581443654723,1.2952114626682e-07,-0.000154472581504015,"linear","linear"
"208","CD56hiCD16negNK_S6_IFNa",-266.648111295307,-264.651141359623,0.779504879142413,-4.88312214524908e-07,-0.000114641653573617,"linear","linear"
"209","CD56hiCD16negNK_S6_IL246",-194.924789896083,-192.937504479892,0.961214780238932,-1.30909073884051e-06,-0.000117991404316737,"linear","linear"
"210","CD56hiCD16negNK_S6_LPS",-267.381916739894,-266.46311553294,0.018352281565114,9.18008725145067e-06,0.00148268563081888,"linear","linear"
"211","CD56hiCD16negNK_S6_unstim",-146.010033275059,-144.010174938456,0.451032327996241,-1.66175483956771e-07,-0.000293462929246293,"linear","linear"
"212","CD56hiCD16negNK_STAT1_IFNa",26.4495763458457,26.3056505691201,8.67769282517002e-10,-3.89374656407095e-05,0.000842594737187568,"quadratic","deceleration/increase"
"213","CD56hiCD16negNK_STAT1_IL246",-328.742813924404,-326.770036473644,7.63360554639004e-05,-1.15380694558027e-06,0.000632365367272746,"linear","linear"
"214","CD56hiCD16negNK_STAT1_unstim",-553.740794557333,-551.775671207714,0.208707097298174,5.62964280320789e-07,-4.28668912860636e-05,"linear","linear"
"215","CD56hiCD16negNK_STAT3_IFNa",103.05656266511,97.7250080426805,0.000310110619024751,-9.5110016761226e-05,-0.0067646592789973,"quadratic","deceleration/increase"
"216","CD56hiCD16negNK_STAT3_IL246",67.4746988319716,64.1348008358057,0.00121798827062184,-7.17595591048294e-05,-0.00487765880083194,"quadratic","deceleration/increase"
"217","CD56hiCD16negNK_STAT3_unstim",-80.4986052160724,-78.8847177338438,0.100790074987449,1.1090206973033e-05,0.000348430639649583,"linear","linear"
"218","CD56hiCD16negNK_STAT5_IFNa",21.5735327157073,22.3887845917565,0.000602067826176093,-2.84705698142671e-05,-0.000464671105757233,"linear","linear"
"219","CD56hiCD16negNK_STAT5_IL246",84.5117390418063,81.3044597708584,0.0212468351263608,-7.56055954342338e-05,-0.0062397650152535,"quadratic","deceleration/increase"
"220","CD56hiCD16negNK_STAT5_unstim",-125.084035626,-126.244255705973,0.118642838369729,2.66924092129405e-05,0.0022691726971794,"quadratic","deceleration/decrease"
"221","CD56hiCD16negNK_STAT6_IFNa",-133.760526784655,-133.676809151192,0.221095899471884,-2.01653203562859e-05,-0.00156925419647247,"linear","linear"
"222","CD56hiCD16negNK_STAT6_IL246",111.446233216116,107.613513426635,0.0441309803517477,-8.85078769526181e-05,-0.0082621594439059,"quadratic","deceleration/increase"
"223","CD56hiCD16negNK_STAT6_unstim",-422.111672063078,-421.956605082147,0.0452226059955057,6.69324773744723e-06,0.000415183080629601,"linear","linear"
"224","CD56loCD16posNK_CREB_IFNa",-720.506536979237,-719.088322735581,0.0128642741721978,1.28794313513811e-06,0.000240741251998331,"linear","linear"
"225","CD56loCD16posNK_CREB_IL246",-528.521096533993,-527.9414543601,0.776659498031972,-4.06989264983592e-06,-0.000383912388533414,"linear","linear"
"226","CD56loCD16posNK_CREB_LPS",-663.701684574959,-661.742285109094,0.00105517826024565,-4.19673509602239e-07,0.000139797930220319,"linear","linear"
"227","CD56loCD16posNK_CREB_unstim",-450.416909067178,-458.023763367094,0.0021688425187148,-1.38960043762271e-05,-0.00160115706150259,"quadratic","acceleration/decrease"
"228","CD56loCD16posNK_ERK_IL246",-484.511203742055,-487.250137615272,0.0597725894281415,-8.6866909485527e-06,-0.000979249140234558,"quadratic","acceleration/decrease"
"229","CD56loCD16posNK_ERK_unstim",-Inf,-Inf,NA,0,0,"linear","linear"
"230","CD56loCD16posNK_IkB_IFNa",-717.606811578672,-717.265672841868,0.486287604861363,2.19377154733589e-06,0.000251752826348553,"linear","linear"
"231","CD56loCD16posNK_IkB_IL246",-680.615980415582,-679.234951017512,0.265721814864957,1.53819921025771e-06,0.000211781958054587,"linear","linear"
"232","CD56loCD16posNK_IkB_LPS",-708.043769493282,-706.141464690746,0.0235363474118106,5.53015110092736e-07,0.000161400144997306,"linear","linear"
"233","CD56loCD16posNK_IkB_unstim",-495.503177412092,-497.375203228595,0.0293128725923427,-7.55302697815381e-06,-0.000943919645247613,"quadratic","acceleration/decrease"
"234","CD56loCD16posNK_MAPKAPK2_IFNa",-547.272309808869,-545.879173450079,0.0041264610507102,-2.48678790995305e-06,-6.71228872822784e-06,"linear","linear"
"235","CD56loCD16posNK_MAPKAPK2_IL246",-526.718640750203,-525.413437662555,0.111254737042399,-2.86925686035599e-06,-0.000144374360646928,"linear","linear"
"236","CD56loCD16posNK_MAPKAPK2_LPS",-550.378861834964,-550.119133155708,0.00161008013862567,-4.1546839305017e-06,-0.00015238233466756,"linear","linear"
"237","CD56loCD16posNK_MAPKAPK2_unstim",-304.284575056828,-305.202667029428,0.00511790648937547,-1.32670073059572e-05,-0.00190994336480141,"quadratic","acceleration/decrease"
"238","CD56loCD16posNK_NFkB_IFNa",-584.324095795684,-583.063061228343,0.591128550900777,2.39408941812938e-06,0.000279961233908816,"linear","linear"
"239","CD56loCD16posNK_NFkB_IL246",-493.174344052932,-492.412829864725,0.345503039181967,-4.32924014221426e-06,-0.000339071723720472,"linear","linear"
"240","CD56loCD16posNK_NFkB_LPS",-538.120524204215,-537.471758703002,0.0444710756787447,3.83245792347113e-06,0.000560397830266094,"linear","linear"
"241","CD56loCD16posNK_NFkB_unstim",-262.835686046835,-262.241652976166,0.0233327517660537,-1.07546245151766e-05,-0.00162599167715664,"linear","linear"
"242","CD56loCD16posNK_p38_IFNa",-469.961992215339,-470.868256167156,0.199741351151514,-7.20059041358748e-06,-0.000655613026630652,"quadratic","deceleration/increase"
"243","CD56loCD16posNK_p38_unstim",-972.94574321706,-970.985585250662,0.207414845286045,1.33369355137821e-07,-8.67665319780118e-06,"linear","linear"
"244","CD56loCD16posNK_S6_IFNa",-687.789656069753,-687.658762472271,0.969110943834392,-2.59743136215987e-06,-0.000259293288917366,"linear","linear"
"245","CD56loCD16posNK_S6_IL246",-686.474983669755,-684.476541638466,0.765540658813325,7.56127012515829e-08,2.25418971397821e-05,"linear","linear"
"246","CD56loCD16posNK_S6_LPS",-649.106533398061,-647.2614493019,0.107273122743573,-8.64780897513812e-07,6.01931022896647e-06,"linear","linear"
"247","CD56loCD16posNK_S6_unstim",-174.852479498085,-172.986762688976,0.46346959082902,4.60376368000623e-06,0.000704101565930049,"linear","linear"
"248","CD56loCD16posNK_STAT1_IFNa",-116.5518198864,-117.809435348707,3.11486869166851e-15,-2.79351357680167e-05,0.000874170483950579,"quadratic","deceleration/increase"
"249","CD56loCD16posNK_STAT1_unstim",-599.070959955906,-597.110801989508,0.207414845286045,5.2724325676318e-07,-3.43010347848347e-05,"linear","linear"
"250","CD56loCD16posNK_STAT3_IFNa",70.9571848048951,64.5413866552094,0.000467362966535812,-8.862376496136e-05,-0.00671741428843276,"quadratic","deceleration/increase"
"251","CD56loCD16posNK_STAT3_IL246",-66.5017516656919,-66.9305306724236,0.000238545452720298,-2.90380700583042e-05,-0.0010151418175257,"quadratic","deceleration/increase"
"252","CD56loCD16posNK_STAT3_unstim",-149.776128950461,-147.850678236226,0.188624794026978,3.76192644771118e-06,-9.68137586082013e-05,"linear","linear"
"253","CD56loCD16posNK_STAT5_IFNa",-139.988368842833,-142.504255806624,0.00110265798794842,-3.01059416345981e-05,-0.00187271252849485,"quadratic","deceleration/increase"
"254","CD56loCD16posNK_STAT5_IL246",37.0572656557112,35.421334809956,0.00536700104770065,-5.18765508536098e-05,-0.00330825692957527,"quadratic","deceleration/increase"
"255","CD56loCD16posNK_STAT5_unstim",-224.47473734701,-229.715450421928,0.00471591378106172,2.78044797117634e-05,0.00226998185628484,"quadratic","deceleration/decrease"
"256","CD56loCD16posNK_STAT6_IFNa",-560.918344238907,-570.439421934516,0.00317377694937195,-1.01018998294882e-05,-0.00105486157052493,"quadratic","acceleration/decrease"
"257","CD56loCD16posNK_STAT6_IL246",95.0015866437235,89.5897878147914,0.0178925668208416,-9.10225722030845e-05,-0.00835974351393271,"quadratic","deceleration/increase"
"258","CD56loCD16posNK_STAT6_unstim",-1116.38415197142,-1117.13759262215,0.026790394241117,6.51083331087822e-07,4.32644408255708e-05,"quadratic","deceleration/decrease"
"259","CD8Tcm_CREB_IFNa",-759.004515286904,-759.024474134525,0.0180525421892315,-2.07764571126309e-06,-0.00011330490914393,"quadratic","deceleration/increase"
"260","CD8Tcm_CREB_IL246",-531.010469354336,-533.932898529747,0.0686702361085432,-7.4595758972818e-06,-0.000815759336773573,"quadratic","acceleration/decrease"
"261","CD8Tcm_CREB_unstim",-548.070957654483,-550.863808196118,0.00518343316091622,-6.91487268665885e-06,-0.000899308671197362,"quadratic","acceleration/decrease"
"262","CD8Tcm_ERK_IFNa",-609.857946860813,-607.864759458535,0.227714635489335,-2.09555834759749e-07,5.92109598845566e-05,"linear","linear"
"263","CD8Tcm_ERK_IL246",-496.238313907962,-498.80813365849,0.0842330754978651,-8.17284920246363e-06,-0.000891917765326841,"quadratic","acceleration/decrease"
"264","CD8Tcm_ERK_unstim",-498.456963888841,-496.626762394579,0.0420037330023709,-1.5752551943241e-06,-0.000363300220053325,"linear","linear"
"265","CD8Tcm_IkB_IFNa",-595.233746960825,-593.273068133653,0.882563428387656,5.3122768329568e-07,4.30783377555206e-05,"linear","linear"
"266","CD8Tcm_IkB_IL246",-564.042979821097,-562.71052000711,0.840159952553585,-2.45191975478215e-06,-0.000262433715825144,"linear","linear"
"267","CD8Tcm_IkB_unstim",-424.452259151887,-425.796509474933,0.0270685222809355,-9.12358902948499e-06,-0.00118076423573697,"quadratic","acceleration/decrease"
"268","CD8Tcm_MAPKAPK2_IFNa",-739.048473524688,-737.155366519355,0.00944194082673062,5.161350613896e-07,0.000160419757800181,"linear","linear"
"269","CD8Tcm_MAPKAPK2_IL246",-683.92028490645,-685.769797911188,0.136205995968252,-3.76732065336989e-06,-0.000354973417278899,"quadratic","deceleration/increase"
"270","CD8Tcm_MAPKAPK2_unstim",-592.207210534688,-594.850738229125,0.0134537543984902,-5.78840241009373e-06,-0.000726502688681373,"quadratic","acceleration/decrease"
"271","CD8Tcm_NFkB_IFNa",-418.900566767402,-416.904590764597,0.479841398240101,-3.24990402630452e-07,-0.000127408686376427,"linear","linear"
"272","CD8Tcm_NFkB_IL246",-445.684585720686,-443.697051257722,0.247921448280159,-5.18352497604148e-07,-0.000192724512708564,"linear","linear"
"273","CD8Tcm_NFkB_unstim",-194.794913595311,-194.493997975684,0.0635360481794636,-1.51747076519156e-05,-0.0020962537230123,"linear","linear"
"274","CD8Tcm_p38_IFNa",-489.747267973054,-493.753477729955,0.0496214252695327,-9.57081611738485e-06,-0.000924817321353748,"quadratic","deceleration/increase"
"275","CD8Tcm_p38_unstim",-875.966487457462,-874.006329491064,0.207414845286045,1.90502204552725e-07,-1.23935634285138e-05,"linear","linear"
"276","CD8Tcm_S6_IFNa",-573.934578785122,-572.050376910035,0.458290911538696,9.85745820174496e-07,0.000155373646665822,"linear","linear"
"277","CD8Tcm_S6_IL246",-563.219717687677,-561.732554936059,0.814988626423455,2.15623067370209e-06,0.000198413104860207,"linear","linear"
"278","CD8Tcm_S6_unstim",-136.200311495609,-134.214273826837,0.561384476003486,1.71155950827162e-06,0.000392210207323221,"linear","linear"
"279","CD8Tcm_STAT1_IFNa",16.2390516664576,13.3965406373139,1.61183241182252e-11,-5.53350755687924e-05,-0.000704492445976705,"quadratic","deceleration/increase"
"280","CD8Tcm_STAT1_unstim",-408.564523468302,-406.604365501904,0.207414845286045,1.06215308627113e-06,-6.91008362680109e-05,"linear","linear"
"281","CD8Tcm_STAT3_IFNa",99.7782934974018,95.0512794629732,0.000571485652385285,-8.83623464688057e-05,-0.00623358044220949,"quadratic","deceleration/increase"
"282","CD8Tcm_STAT3_IL246",165.928741713378,167.676106796344,0.14153812407685,-2.20988603293171e-05,-0.000525054313524586,"linear","linear"
"283","CD8Tcm_STAT3_unstim",-76.6899046946291,-74.7649769032206,0.19206621046428,4.93881072130935e-06,-0.000120087066799072,"linear","linear"
"284","CD8Tcm_STAT5_IFNa",111.313322573778,108.215861093118,0.00117894293959697,-8.049005030226e-05,-0.00530219669821201,"quadratic","deceleration/increase"
"285","CD8Tcm_STAT5_IL246",134.792142424767,131.141749942332,0.00447370860718756,-9.22898544250439e-05,-0.00689382220802195,"quadratic","deceleration/increase"
"286","CD8Tcm_STAT5_unstim",-46.9459250246891,-49.8250661324912,0.033410827000619,4.40273154662691e-05,0.00367513167349362,"quadratic","deceleration/decrease"
"287","CD8Tcm_STAT6_IFNa",-182.075493029783,-189.806668803649,0.00260213557109212,-3.750048217781e-05,-0.00327405575117257,"quadratic","deceleration/increase"
"288","CD8Tcm_STAT6_IL246",80.4059022335793,76.1910620564971,0.0238161360554804,-7.91672148589493e-05,-0.00696482776981419,"quadratic","deceleration/increase"
"289","CD8Tcm_STAT6_unstim",-309.492682435568,-307.493478539841,0.0121544373986943,-2.16131286999464e-07,-0.000529885261710428,"linear","linear"
"290","CD8Teff_CREB_IFNa",-858.306086156835,-856.313649498845,0.732509432798899,8.85747109885158e-08,1.80107675596178e-05,"linear","linear"
"291","CD8Teff_CREB_IL246",-610.659837333132,-611.09713909565,0.271590315298646,-3.93441567324449e-06,-0.00042703494205144,"quadratic","acceleration/decrease"
"292","CD8Teff_CREB_unstim",-671.94264942319,-677.462205724064,0.0129130663680264,-5.46563499149875e-06,-0.000611226438959493,"quadratic","acceleration/decrease"
"293","CD8Teff_ERK_IFNa",-670.835376784755,-670.595480761411,0.373328805683366,-2.68320256673275e-06,-0.000222554773726184,"linear","linear"
"294","CD8Teff_ERK_IL246",-535.560780956143,-534.932765755441,0.40479479818764,-3.89813802344064e-06,-0.000464795729051255,"linear","linear"
"295","CD8Teff_ERK_unstim",-460.819148845976,-459.861745417585,0.263171360216077,-4.47549493741449e-06,-0.000578865043919919,"linear","linear"
"296","CD8Teff_IkB_IFNa",-675.512312333158,-673.545646255278,0.0191417106972723,3.64113689100214e-07,0.000160039550498464,"linear","linear"
"297","CD8Teff_IkB_IL246",-636.240383438203,-634.349219604747,0.257447368746131,-7.60019073769581e-07,-8.05191163087883e-06,"linear","linear"
"298","CD8Teff_IkB_unstim",-422.769475438234,-422.633243784564,0.00439409681937901,-6.87190730293079e-06,-0.00107301430910632,"linear","linear"
"299","CD8Teff_MAPKAPK2_IFNa",-673.970887141097,-672.011554110453,0.00114470130667557,4.04454803459939e-07,0.000214652704465167,"linear","linear"
"300","CD8Teff_MAPKAPK2_IL246",-662.676905276959,-662.903176930381,0.335313064535495,-3.10690891838953e-06,-0.000307496580944169,"quadratic","deceleration/increase"
"301","CD8Teff_MAPKAPK2_unstim",-436.443994625304,-436.420688499531,0.165823537292134,-6.72864147082173e-06,-0.000851338869913331,"linear","linear"
"302","CD8Teff_NFkB_IFNa",-466.720496010077,-465.381603565498,0.570275532432028,3.4898014056655e-06,0.000414779756962436,"linear","linear"
"303","CD8Teff_NFkB_IL246",-461.137635432597,-459.406420052029,0.80923063956395,-2.27297091025264e-06,-0.000200904562450656,"linear","linear"
"304","CD8Teff_NFkB_unstim",-184.341415471428,-183.102692273686,0.0797356394530738,-1.05735910587725e-05,-0.00162251305506666,"linear","linear"
"305","CD8Teff_p38_IFNa",-562.847143571936,-562.772779822106,0.492033394877227,-4.17312354001381e-06,-0.000365432464470278,"linear","linear"
"306","CD8Teff_p38_unstim",-1095.66418531582,-1093.70402734942,0.207414845286045,8.4940553605955e-08,-5.5260050204675e-06,"linear","linear"
"307","CD8Teff_S6_IFNa",-683.538750384826,-681.980018988823,0.588375180152987,1.28529896850524e-06,0.000156675417808794,"linear","linear"
"308","CD8Teff_S6_IL246",-657.896542829479,-657.249654309459,0.358575467500807,-2.46907592132713e-06,-0.000299468405281546,"linear","linear"
"309","CD8Teff_S6_unstim",-174.760048571833,-172.917178112134,0.466412696406439,4.98150375495616e-06,0.000740584811768695,"linear","linear"
"310","CD8Teff_STAT1_IFNa",24.1917189918672,22.6197988123464,1.6372990436078e-06,-4.90481906297977e-05,-0.00149193498149635,"quadratic","deceleration/increase"
"311","CD8Teff_STAT1_unstim",-412.493975436625,-410.533817470228,0.207414845286045,1.04691898102379e-06,-6.81097461643407e-05,"linear","linear"
"312","CD8Teff_STAT3_IFNa",169.075059262623,162.430037382071,0.0025576556836631,-0.000128785348793859,-0.0107623719234453,"quadratic","deceleration/increase"
"313","CD8Teff_STAT3_IL246",364.534119749911,364.381739847681,0.348873207844289,-0.000133406097661298,-0.0134992054898556,"quadratic","acceleration/decrease"
"314","CD8Teff_STAT3_unstim",-34.9675574340377,-36.2275892957713,0.0189900435565816,3.77201225780647e-05,0.00258433174263642,"quadratic","deceleration/decrease"
"315","CD8Teff_STAT5_IFNa",130.491253085736,128.676998924804,0.100096267702048,-7.4887566135964e-05,-0.00658481193315051,"quadratic","deceleration/increase"
"316","CD8Teff_STAT5_IL246",93.2465292589166,91.1704589359177,0.00422422957513018,-6.74761294857644e-05,-0.00443062679693029,"quadratic","deceleration/increase"
"317","CD8Teff_STAT5_unstim",-64.7987761375507,-66.58835806727,0.0207235210172734,3.64087905514769e-05,0.00266165702220953,"quadratic","deceleration/decrease"
"318","CD8Teff_STAT6_IFNa",-155.734800562383,-157.789787649921,0.134540984891953,-2.69463268311132e-05,-0.00278592135093807,"quadratic","acceleration/decrease"
"319","CD8Teff_STAT6_IL246",86.2683524980876,82.4976395317411,0.0525980638393503,-7.80112942396034e-05,-0.00741838584681771,"quadratic","deceleration/increase"
"320","CD8Teff_STAT6_unstim",-291.148010788247,-289.41971669609,0.0216361597071179,-4.26929697224899e-06,-0.000926288926816403,"linear","linear"
"321","CD8Tem_CREB_IFNa",-779.033262712396,-777.094343384059,0.0136649691440774,-3.36848534939289e-07,5.5010736643293e-05,"linear","linear"
"322","CD8Tem_CREB_IL246",-522.044078882295,-525.901381342633,0.0556066142156035,-8.39553132020865e-06,-0.000865041138936922,"quadratic","acceleration/decrease"
"323","CD8Tem_CREB_unstim",-518.043291451062,-518.815940798937,0.0141251560053815,-5.89500722840167e-06,-0.000819952404896493,"quadratic","acceleration/decrease"
"324","CD8Tem_ERK_IFNa",-756.011189933671,-754.976925827742,0.00459628557054638,1.45528769407841e-06,0.000257947036811564,"linear","linear"
"325","CD8Tem_ERK_IL246",-532.788621466119,-534.20509031953,0.160925182551553,-6.19113289817786e-06,-0.000672024746045747,"quadratic","acceleration/decrease"
"326","CD8Tem_ERK_unstim",-487.417167509012,-485.552328152366,0.0514773465805015,-1.46373912838048e-06,-0.000351416022421942,"linear","linear"
"327","CD8Tem_IkB_IFNa",-675.454977670303,-673.659778090261,0.498081781891828,-9.02430773918007e-07,-5.53930175322899e-05,"linear","linear"
"328","CD8Tem_IkB_IL246",-654.262054855628,-652.377599769621,0.193655909397096,-7.32880652828616e-07,-1.90309367203087e-07,"linear","linear"
"329","CD8Tem_IkB_unstim",-437.52272533364,-436.72601909086,0.0145556780766357,-5.23645484968696e-06,-0.000835668098720292,"linear","linear"
"330","CD8Tem_MAPKAPK2_IFNa",-846.092681099458,-844.441116103417,0.015297927367814,-6.28409122502162e-07,5.09421710390347e-06,"linear","linear"
"331","CD8Tem_MAPKAPK2_IL246",-692.162484219634,-695.320715174233,0.0798834842962255,-4.22066588042528e-06,-0.000419576112438403,"quadratic","deceleration/increase"
"332","CD8Tem_MAPKAPK2_unstim",-644.625173468758,-648.88029829886,0.00496942262169525,-5.52434060564101e-06,-0.000680666282760853,"quadratic","acceleration/decrease"
"333","CD8Tem_NFkB_IFNa",-517.908351226503,-515.909833299339,0.0125401642285789,1.37055243936235e-07,-0.000221317480988848,"linear","linear"
"334","CD8Tem_NFkB_IL246",-451.983571168712,-450.191145254546,0.497397937940981,-2.06606089609091e-06,-0.000288333795073662,"linear","linear"
"335","CD8Tem_NFkB_unstim",-141.975987265256,-139.984329747005,0.111945942576648,-1.2952192812802e-06,-0.000722346587246121,"linear","linear"
"336","CD8Tem_p38_IFNa",-502.209957115355,-503.085394764332,0.245065283851151,-6.36191252753743e-06,-0.000641917795147881,"quadratic","acceleration/decrease"
"337","CD8Tem_p38_unstim",-869.713287952066,-867.753129985668,0.207414845286045,1.94932524605645e-07,-1.2681788190602e-05,"linear","linear"
"338","CD8Tem_S6_IFNa",-715.250342268867,-713.491754914336,0.441458275096021,8.4636785780819e-07,0.000119837303280128,"linear","linear"
"339","CD8Tem_S6_IL246",-682.13040739731,-680.23324332236,0.67214725794535,-6.2408511896393e-07,-4.12208899696168e-05,"linear","linear"
"340","CD8Tem_S6_unstim",-157.575437210525,-155.70638835317,0.456817386682592,4.84445863929459e-06,0.000747965255551295,"linear","linear"
"341","CD8Tem_STAT1_IFNa",-33.6135962719213,-35.0892601028318,3.18008247852514e-10,-3.91265404530109e-05,-0.0001372082836849,"quadratic","deceleration/increase"
"342","CD8Tem_STAT1_unstim",-433.036345786042,-431.076187819644,0.207414845286045,9.70764014664695e-07,-6.31553079299711e-05,"linear","linear"
"343","CD8Tem_STAT3_IFNa",92.5496579064123,89.2126622353976,0.00610632042179878,-7.68359109542026e-05,-0.00574617541712881,"quadratic","deceleration/increase"
"344","CD8Tem_STAT3_IL246",-22.3873214702977,-20.8010481496193,0.276934007949944,-1.41472694276444e-05,-0.000795750992290905,"linear","linear"
"345","CD8Tem_STAT3_unstim",-95.1795590718285,-93.2163875223628,0.21040308099026,3.23208777004867e-06,-0.000228075096794006,"linear","linear"
"346","CD8Tem_STAT5_IFNa",79.4098490861358,78.8775205102782,0.0727674356222348,-5.06902187912606e-05,-0.00369692728811326,"quadratic","deceleration/increase"
"347","CD8Tem_STAT5_IL246",121.983162214936,118.253932079463,0.00697274172071732,-8.86438399987796e-05,-0.00685873537757011,"quadratic","deceleration/increase"
"348","CD8Tem_STAT5_unstim",-69.9969001231593,-73.277729048317,0.0111930079204493,4.2051167637468e-05,0.00327628132014255,"quadratic","deceleration/decrease"
"349","CD8Tem_STAT6_IFNa",-266.054949529478,-268.27036574393,0.111445402670934,-1.83084959571287e-05,-0.0019627436562585,"quadratic","acceleration/decrease"
"350","CD8Tem_STAT6_IL246",68.2653390629223,63.28641590615,0.0320587317694554,-8.01189124280161e-05,-0.00786816034347975,"quadratic","deceleration/increase"
"351","CD8Tem_STAT6_unstim",-326.821139479093,-324.847321707536,0.0327908936142606,1.16291469068115e-06,-0.000287590668446673,"linear","linear"
"352","CD8Tnaive_CREB_IFNa",-1146.81406343341,-1146.49652121194,0.695104723324737,-4.55970693070499e-07,-4.94710982333725e-05,"linear","linear"
"353","CD8Tnaive_CREB_IL246",-989.222435337572,-993.619117860482,0.0136670239983874,-1.5733281170764e-06,-0.000183504165083484,"quadratic","acceleration/decrease"
"354","CD8Tnaive_CREB_unstim",-1165.3169036287,-1169.11256580991,0.0558869158387731,-7.84701996304809e-07,-8.16605676100182e-05,"quadratic","acceleration/decrease"
"355","CD8Tnaive_ERK_IFNa",-673.728159642484,-671.996386974375,0.880930212599744,-1.03921768553663e-06,-0.00011237598664441,"linear","linear"
"356","CD8Tnaive_ERK_IL246",-681.423260980984,-681.366468178289,0.611489284899938,-2.71076981630272e-06,-0.000246693302310366,"linear","linear"
"357","CD8Tnaive_ERK_unstim",-472.732743153851,-471.402008470269,0.261036059631515,-3.43445416784316e-06,-0.000469204978124367,"linear","linear"
"358","CD8Tnaive_IkB_IFNa",-546.924973607221,-545.021506053493,0.0754665167833942,9.94012087270928e-07,0.000249559411565065,"linear","linear"
"359","CD8Tnaive_IkB_IL246",-540.577089018248,-539.741157231225,0.646448709421271,-3.52637191317524e-06,-0.000315352153117274,"linear","linear"
"360","CD8Tnaive_IkB_unstim",-307.029973941377,-310.081336541044,0.00390664762944733,-1.72127200296832e-05,-0.00223904200105337,"quadratic","acceleration/decrease"
