"","cytof","linear_fit","quadratic_fit","pval","a","b","class","pattern"
"202","CD56hiCD16negNK_MAPKAPK2_unstim",25.7566968880878,-26.1221701454767,0.229187575102628,0.00415545051580357,-0.2501771603604,"quadratic","deceleration/decrease"
"203","CD56hiCD16negNK_NFkB_IFNa",19.7851485608541,-18.5239196460361,0.210960685783199,0.00295745601063584,-0.160500015617617,"linear","linear"
"204","CD56hiCD16negNK_NFkB_IL246",34.9141727260162,-32.9176298530449,0.877657090328368,0.000119409638778307,-0.00777608018216338,"linear","linear"
"205","CD56hiCD16negNK_NFkB_LPS",35.8459455618407,-33.9899228799298,0.00544856637845962,-0.00074351145328955,0.0603530955794834,"linear","linear"
"206","CD56hiCD16negNK_NFkB_unstim",35.9239428342851,-33.9319270026176,0.00845856596812759,0.000175024721605834,-0.0259917838878315,"linear","linear"
"207","CD56hiCD16negNK_p38_unstim",Inf,-Inf,NA,0,0,"linear","linear"
"208","CD56hiCD16negNK_S6_IFNa",28.0600685667651,-26.2138644421229,0.759114007275654,0.00101461186320865,-0.0612016534435613,"linear","linear"
"209","CD56hiCD16negNK_S6_IL246",32.0185640793251,-30.187266819388,0.661285776263591,0.000922305848454786,-0.0563307814509355,"linear","linear"
"210","CD56hiCD16negNK_S6_LPS",30.1687077354469,-29.0203744459716,0.84195770478766,0.00218713990842572,-0.128687671020431,"linear","linear"
"211","CD56hiCD16negNK_S6_unstim",30.141796982892,-28.1443788860263,0.950514575268748,-0.000122371558628492,0.00673852356560802,"linear","linear"
"212","CD56hiCD16negNK_STAT1_IFNa",9.43569731699444,-7.43852675091,0.0150010170179154,-0.000268361797642118,0.0523229723640197,"linear","linear"
"213","CD56hiCD16negNK_STAT1_IL246",36.6935706199505,-34.7193451592125,0.330856889186006,-0.00030584736435262,0.0227717605380564,"linear","linear"
"214","CD56hiCD16negNK_STAT1_unstim",Inf,-Inf,NA,0,0,"linear","linear"
"215","CD56hiCD16negNK_STAT3_IFNa",13.1290594984025,-12.0098803993564,0.0920279027993505,0.00408559699350456,-0.217284190305417,"linear","linear"
"216","CD56hiCD16negNK_STAT3_IL246",6.40057155088732,-5.04490689766697,0.801572016312708,-0.00446218306523204,0.263687264127661,"linear","linear"
"217","CD56hiCD16negNK_STAT3_unstim",88.1065159090235,-86.5551243850791,0.669019949568669,-0.000201897864097804,0.0121046783125385,"linear","linear"
"218","CD56hiCD16negNK_STAT5_IFNa",8.85094448596731,-6.85212688282509,0.394590030176043,-0.000177147545832051,-0.00134131497245024,"linear","linear"
"219","CD56hiCD16negNK_STAT5_IL246",4.63304454680227,-3.28805301613115,0.736136234902938,0.00479124069189474,-0.284451349564666,"linear","linear"
"220","CD56hiCD16negNK_STAT5_unstim",24.4660768363206,-24.7836565773857,0.395769472927546,-0.00431077840886144,0.249728176670993,"quadratic","deceleration/increase"
"221","CD56hiCD16negNK_STAT6_IFNa",10.8000616714611,-9.69356314009522,0.802794438719658,-0.00447080793674509,0.263631215704497,"linear","linear"
"222","CD56hiCD16negNK_STAT6_IL246",19.0650418451332,-17.5699930084438,0.66053638873082,-0.00251916825685257,0.142646444666082,"linear","linear"
"223","CD56hiCD16negNK_STAT6_unstim",Inf,-Inf,NA,0,0,"linear","linear"
"224","CD56loCD16posNK_CREB_IFNa",73.0251569259981,-71.0251582366341,0.517201815070132,-5.9611285765746e-07,0.000925559453892693,"linear","linear"
"225","CD56loCD16posNK_CREB_IL246",45.7176298043116,-44.145054067,0.693345153744424,-0.000895910347329435,0.0536290994732925,"linear","linear"
"226","CD56loCD16posNK_CREB_LPS",68.3134288597147,-66.3178695987866,0.691139429926723,-4.10546145264706e-05,0.00303496631923158,"linear","linear"
"227","CD56loCD16posNK_CREB_unstim",53.4187636334716,-51.9176122964653,0.843025209025579,-0.000734209405475388,0.0422335975777191,"linear","linear"
"228","CD56loCD16posNK_ERK_IL246",59.7031658337445,-62.746774880102,0.101339370382503,-0.00172443823874626,0.102257696443101,"quadratic","deceleration/increase"
"229","CD56loCD16posNK_ERK_unstim",Inf,-Inf,NA,0,0,"linear","linear"
"230","CD56loCD16posNK_IkB_IFNa",66.1647464074271,-69.1782605584056,0.0605636387704267,0.00136566775317541,-0.0771772937614122,"quadratic","deceleration/decrease"
"231","CD56loCD16posNK_IkB_IL246",73.6491086353609,-75.6231860388726,0.162709939545319,0.000947188385194319,-0.0542023676604579,"quadratic","deceleration/decrease"
"232","CD56loCD16posNK_IkB_LPS",69.468303600947,-69.756360065146,0.281443545741011,0.000858987014893753,-0.0486646358990985,"quadratic","deceleration/decrease"
"233","CD56loCD16posNK_IkB_unstim",58.4731768613408,-56.6699524851358,0.462680004964737,-0.000387041538668417,0.0208473549686651,"linear","linear"
"234","CD56loCD16posNK_MAPKAPK2_IFNa",62.6023033895758,-61.2412447672518,0.284286647901839,0.000597097833647419,-0.0326180322606344,"linear","linear"
"235","CD56loCD16posNK_MAPKAPK2_IL246",54.8243479288885,-54.3991860019236,0.811505348485255,-0.00121733627317478,0.0715499053818393,"linear","linear"
"236","CD56loCD16posNK_MAPKAPK2_LPS",62.003056354977,-62.0683805492653,0.436514739852697,-0.00106959606337132,0.0627061787959479,"quadratic","deceleration/increase"
"237","CD56loCD16posNK_MAPKAPK2_unstim",37.973014155211,-36.0058460035949,0.99044123992364,-0.000329729201291426,0.0191541249455302,"linear","linear"
"238","CD56loCD16posNK_NFkB_IFNa",62.9977017508278,-63.2529612960617,0.30076500273765,0.00107513091296181,-0.064248422559358,"quadratic","deceleration/decrease"
"239","CD56loCD16posNK_NFkB_IL246",56.5648064346397,-56.6110131823817,0.235261454628375,0.00129328767378433,-0.0782837372354849,"quadratic","deceleration/decrease"
"240","CD56loCD16posNK_NFkB_LPS",57.8784128943112,-59.5129586712613,0.206998046323902,0.00160018048861885,-0.0945405125821453,"quadratic","deceleration/decrease"
"241","CD56loCD16posNK_NFkB_unstim",28.7623450680622,-27.27062758344,0.729062370065914,-0.00178751297856366,0.10184711949795,"linear","linear"
"242","CD56loCD16posNK_p38_IFNa",42.9760701336161,-41.6926606781436,0.91022440830784,-0.00127281775037199,0.0737093982634763,"linear","linear"
"243","CD56loCD16posNK_p38_unstim",Inf,-Inf,NA,0,0,"linear","linear"
"244","CD56loCD16posNK_S6_IFNa",77.115693485069,-77.4809895230222,0.0902055013834951,0.000663740901592582,-0.0364546141224041,"quadratic","deceleration/decrease"
"245","CD56loCD16posNK_S6_IL246",71.7232629079869,-70.1848473348083,0.937050546454452,0.000367566736191647,-0.0215285671455896,"linear","linear"
"246","CD56loCD16posNK_S6_LPS",71.52640521266,-74.5680004493425,0.137951352134227,0.00113029302883357,-0.065823623413251,"quadratic","deceleration/decrease"
"247","CD56loCD16posNK_S6_unstim",48.6289183542098,-46.6411631579187,0.560341402209965,-0.000137678677970609,0.00611067519760294,"linear","linear"
"248","CD56loCD16posNK_STAT1_IFNa",24.191112317298,-22.7568297876788,0.00213140893541197,-0.00221797181319253,0.15896796339709,"linear","linear"
"249","CD56loCD16posNK_STAT1_unstim",Inf,-Inf,NA,0,0,"linear","linear"
"250","CD56loCD16posNK_STAT3_IFNa",12.7517427448641,-11.0113047521193,0.0825038678034895,-0.00227284583734785,0.154193145730995,"linear","linear"
"251","CD56loCD16posNK_STAT3_IL246",5.16685110585778,-3.18073651907125,0.891191691728654,0.000692271732175408,-0.0382291851778613,"linear","linear"
"252","CD56loCD16posNK_STAT3_unstim",Inf,-Inf,NA,0,0,"linear","linear"
"253","CD56loCD16posNK_STAT5_IFNa",40.3447665855677,-40.0508344498439,0.599372582797577,-0.00212020916166515,0.125845283550621,"linear","linear"
"254","CD56loCD16posNK_STAT5_IL246",7.05923921740305,-6.39523950512927,0.605314726899103,-0.00619979869656899,0.353750262205387,"linear","linear"
"255","CD56loCD16posNK_STAT5_unstim",59.7640450863941,-58.1026856904396,0.631001663674569,0.000483640561362119,-0.0292351977861179,"linear","linear"
"256","CD56loCD16posNK_STAT6_IFNa",60.967679462692,-58.9681585361256,0.421792452285074,-1.75308304845106e-05,0.00272937094631127,"linear","linear"
"257","CD56loCD16posNK_STAT6_IL246",17.8046138631532,-17.4160958044886,0.376141172523756,-0.00461659482106349,0.260162377342152,"linear","linear"
"258","CD56loCD16posNK_STAT6_unstim",Inf,-Inf,NA,0,0,"linear","linear"
"259","CD8Tcm_CREB_IFNa",75.7502183132104,-73.9757564580794,0.449352288547486,-0.000223451658136467,0.0139662699119012,"linear","linear"
"260","CD8Tcm_CREB_IL246",44.7149246639001,-43.2417884257548,0.915028961752512,-0.0010291289797166,0.0595609861812169,"linear","linear"
"261","CD8Tcm_CREB_unstim",58.1424374845741,-56.6175829748957,0.49970598535514,-0.000605570871675505,0.0337019032077518,"linear","linear"
"262","CD8Tcm_ERK_IFNa",68.4335495526768,-67.7177729369091,0.430669900686312,0.000679583121876842,-0.0383123264318171,"linear","linear"
"263","CD8Tcm_ERK_IL246",59.626760684977,-58.5448812739894,0.0708643640806623,0.000792085415667164,-0.0504192177825924,"linear","linear"
"264","CD8Tcm_ERK_unstim",56.1277732611372,-54.2571668822854,0.26236893727079,0.000341686905291302,-0.0170372153030473,"linear","linear"
"265","CD8Tcm_IkB_IFNa",59.0058010409112,-57.2734181971306,0.3669523694343,0.000442302864586442,-0.0278351706281307,"linear","linear"
"266","CD8Tcm_IkB_IL246",50.2469014414007,-48.3425951577788,0.582563880595745,0.000362735430179345,-0.0228353623624446,"linear","linear"
"267","CD8Tcm_IkB_unstim",39.9849251738257,-37.9851992308716,0.927449797801645,-2.80528438127568e-05,0.00123048933725088,"linear","linear"
"268","CD8Tcm_MAPKAPK2_IFNa",88.6701336604082,-86.8613486301686,0.706586137708288,0.000129779315667274,-0.00785577228036771,"linear","linear"
"269","CD8Tcm_MAPKAPK2_IL246",67.0394978526947,-65.0996317340269,0.207059245210885,-0.000157950697884516,0.00699797763439344,"linear","linear"
"270","CD8Tcm_MAPKAPK2_unstim",54.6240531379991,-52.6569279352876,0.610007197984402,0.00018204331103608,-0.0119554064612437,"linear","linear"
"271","CD8Tcm_NFkB_IFNa",58.7240459817383,-59.8078317470555,0.273766834970084,0.00144367831880966,-0.0850699985455594,"quadratic","deceleration/decrease"
"272","CD8Tcm_NFkB_IL246",60.2681364102944,-60.2120706770288,0.81236567592772,0.00110635607377571,-0.0649712440785101,"linear","linear"
"273","CD8Tcm_NFkB_unstim",28.8260296414012,-26.8497316824372,0.661732965220303,-0.000388461387985155,0.0197301595659405,"linear","linear"
"274","CD8Tcm_p38_IFNa",39.8822241648493,-38.1937524082068,0.745424298374465,-0.000944036290825274,0.0535541977134448,"linear","linear"
"275","CD8Tcm_p38_unstim",Inf,-Inf,NA,0,0,"linear","linear"
"276","CD8Tcm_S6_IFNa",56.1248148709618,-55.4473877505895,0.723563229148648,0.00106968067250783,-0.0614395159865614,"linear","linear"
"277","CD8Tcm_S6_IL246",61.1135237204233,-60.2660974012041,0.123734462753748,0.000838108419365711,-0.0522129412760312,"linear","linear"
"278","CD8Tcm_S6_unstim",39.8095597437121,-37.8464256084307,0.934623128767933,0.000327193684666014,-0.0194297078126681,"linear","linear"
"279","CD8Tcm_STAT1_IFNa",14.721898759795,-12.913818433817,0.0112807510338621,-0.0018237873593415,0.138279423304864,"linear","linear"
"280","CD8Tcm_STAT1_unstim",Inf,-Inf,NA,0,0,"linear","linear"
"281","CD8Tcm_STAT3_IFNa",9.12786019652463,-7.1545782076079,0.176973834313928,-0.000833417203855506,0.0673185328402846,"linear","linear"
"282","CD8Tcm_STAT3_IL246",17.7803847673714,19.6649908446289,0.595875257710384,-0.0045209066608818,0.244777682399904,"linear","linear"
"283","CD8Tcm_STAT3_unstim",Inf,-Inf,NA,0,0,"linear","linear"
"284","CD8Tcm_STAT5_IFNa",30.397318763221,-30.9268436558,0.361069595043376,-0.00363048724326731,0.210096486209044,"quadratic","deceleration/increase"
"285","CD8Tcm_STAT5_IL246",15.492824888326,-14.1136544726119,0.48469865192091,-0.0031668899814143,0.177002161164295,"linear","linear"
"286","CD8Tcm_STAT5_unstim",43.6919111089232,-42.5455307593065,0.430079486938046,0.0013508497931539,-0.075597728000708,"linear","linear"
"287","CD8Tcm_STAT6_IFNa",23.3325864857537,-21.3338008626553,0.814579463275706,0.000107031657285524,-0.0081238768119351,"linear","linear"
"288","CD8Tcm_STAT6_IL246",27.0029668899721,-25.8083468269042,0.35330780378488,-0.00238341591926136,0.132197124853388,"linear","linear"
"289","CD8Tcm_STAT6_unstim",42.0906841531976,-40.6654513318396,0.124893879186726,0.00117950798155694,-0.0620741714159575,"linear","linear"
"290","CD8Teff_CREB_IFNa",105.087490527882,-103.091757124646,0.661523368800121,1.08216076671889e-05,-0.000821177306473478,"linear","linear"
"291","CD8Teff_CREB_IL246",53.2021522282692,-51.3479931240332,0.681305861783347,-0.000402589195104045,0.0223159205079691,"linear","linear"
"292","CD8Teff_CREB_unstim",112.665618007678,-111.592346630328,0.741998289122845,-0.000119693979981327,0.00708298914533652,"linear","linear"
"293","CD8Teff_ERK_IFNa",80.9661432104512,-85.6047851546603,0.0126930750345923,-0.000901580536206003,0.054667038440493,"quadratic","deceleration/increase"
"294","CD8Teff_ERK_IL246",56.6298457981582,-56.3146218361899,0.430492098479039,-0.00117821197991964,0.0706029275178681,"linear","linear"
"295","CD8Teff_ERK_unstim",54.352744547426,-52.8012856279182,0.98806855097036,0.000673966128890646,-0.0393074371971649,"linear","linear"
"296","CD8Teff_IkB_IFNa",65.0752521873683,-63.1985117634877,0.965780165727534,0.000242297933675869,-0.0141948406305002,"linear","linear"
"297","CD8Teff_IkB_IL246",49.8103396192921,-48.942076854525,0.939037299485779,0.00124398826470462,-0.0727181789109635,"linear","linear"
"298","CD8Teff_IkB_unstim",50.3700150157909,-48.8377643476029,0.854330088272558,-0.000793176043998502,0.0456508918927036,"linear","linear"
"299","CD8Teff_MAPKAPK2_IFNa",55.6762702931707,-54.896347848524,0.433412190599042,-0.00104587087422031,0.0589256361868158,"linear","linear"
"300","CD8Teff_MAPKAPK2_IL246",55.0833510711993,-53.4471612174482,0.434353205956976,-0.000592237918352313,0.0324566047160166,"linear","linear"
"301","CD8Teff_MAPKAPK2_unstim",51.2298604734435,-50.2540934147742,0.343415213953707,0.00112706346909116,-0.062798894728053,"linear","linear"
"302","CD8Teff_NFkB_IFNa",36.9428697790095,-35.9204565731062,0.901543723006973,0.00183561976231499,-0.106337965530246,"linear","linear"
"303","CD8Teff_NFkB_IL246",47.2544922712053,-46.9388133868749,0.801462499308814,0.00164658756732202,-0.0967977386978108,"linear","linear"
"304","CD8Teff_NFkB_unstim",41.3750905958039,-41.2784476699323,0.991235918884223,-0.00215111023519418,0.125285172420682,"linear","linear"
"305","CD8Teff_p38_IFNa",47.3621178627473,-45.38161786409,0.745319111846618,-0.000181760943962041,0.00948042357797808,"linear","linear"
"306","CD8Teff_p38_unstim",Inf,-Inf,NA,0,0,"linear","linear"
"307","CD8Teff_S6_IFNa",76.3870660540066,-74.436953743469,0.0946688759880108,-0.000103051049342216,0.0081523055055897,"linear","linear"
"308","CD8Teff_S6_IL246",65.2252990872503,-63.4378142107794,0.624084776207682,0.000315948410659054,-0.0192954521993165,"linear","linear"
"309","CD8Teff_S6_unstim",47.4726236842869,-45.8572139864316,0.496451607034502,0.000798810659225205,-0.0488737103436849,"linear","linear"
"310","CD8Teff_STAT1_IFNa",6.0760296818602,-4.09424394095986,0.0251285196123926,-0.000767480861336091,0.0820115856370367,"linear","linear"
"311","CD8Teff_STAT1_unstim",Inf,-Inf,NA,0,0,"linear","linear"
"312","CD8Teff_STAT3_IFNa",3.30146303547362,5.06912392107185,0.400025636062098,-0.00381693363701718,0.240176502095448,"linear","linear"
"313","CD8Teff_STAT3_IL246",42.271676792844,44.1972776241198,0.898644032035735,0.00871180780801697,-0.496914502053172,"linear","linear"
"314","CD8Teff_STAT3_unstim",91.3732738293584,-89.8407875627752,0.708324814725669,-0.000183349720783976,0.0109482209758822,"linear","linear"
"315","CD8Teff_STAT5_IFNa",0.256592501830996,2.18298924904525,0.893140990549798,-0.00193242758022288,0.115099205057283,"linear","linear"
"316","CD8Teff_STAT5_IL246",11.7038621331948,-9.75547776667353,0.685128139644631,-0.0010560948124883,0.0565759007665307,"linear","linear"
"317","CD8Teff_STAT5_unstim",38.9088187164722,-36.915336062815,0.861698666980101,0.000142145907141835,-0.00747835994121733,"linear","linear"
"318","CD8Teff_STAT6_IFNa",21.2424662094544,-19.2954105285038,0.86821014660887,-0.000760786822045538,0.0428878524948145,"linear","linear"
"319","CD8Teff_STAT6_IL246",24.0028094427066,-22.2683765973765,0.990805581935891,-0.00153808489837227,0.0895239817330104,"linear","linear"
"320","CD8Teff_STAT6_unstim",29.1079796960968,-27.1699456144564,0.716901026877725,0.000621386256984112,-0.0338254947142726,"linear","linear"
"321","CD8Tem_CREB_IFNa",66.5719507205553,-64.589566624659,0.972687293237829,8.69953185853988e-05,-0.00500990016428463,"linear","linear"
"322","CD8Tem_CREB_IL246",49.160989915622,-47.2525916202326,0.786354024831998,-0.000368956183375865,0.0206290052555252,"linear","linear"
"323","CD8Tem_CREB_unstim",54.5224531557462,-53.6378031264586,0.420926955353712,-0.0010439678654796,0.0586712151358081,"linear","linear"
"324","CD8Tem_ERK_IFNa",78.5532008774553,-77.9420434638328,0.160352886036356,0.0004914613194693,-0.0302741749807194,"linear","linear"
"325","CD8Tem_ERK_IL246",77.3670791691167,-76.4517335882067,0.0480815132974798,0.000455543879107459,-0.0290574156842877,"linear","linear"
"326","CD8Tem_ERK_unstim",55.1957775431063,-53.2001544836726,0.400279478881869,6.51151022526594e-05,-0.00159312892221982,"linear","linear"
"327","CD8Tem_IkB_IFNa",73.8998156819282,-72.4246190947686,0.253740085207477,0.000362211381784313,-0.0195526191051332,"linear","linear"
"328","CD8Tem_IkB_IL246",75.561574911782,-73.7707989503562,0.661827927716491,-0.000216736232409994,0.0131746416336396,"linear","linear"
"329","CD8Tem_IkB_unstim",38.4168115800267,-36.4644296441559,0.400919106542256,-0.000390748633571242,0.0187650940336257,"linear","linear"
"330","CD8Tem_MAPKAPK2_IFNa",94.9468663088902,-92.9514965948512,0.567797030787041,-1.61934132007058e-05,0.000585049747294181,"linear","linear"
"331","CD8Tem_MAPKAPK2_IL246",68.0648966328093,-66.2525479354292,0.546600168544858,-0.000268377303684837,0.0146479282823988,"linear","linear"
"332","CD8Tem_MAPKAPK2_unstim",61.1513838710582,-59.1624453165292,0.571570719508324,-8.36711954098959e-05,0.00368842082042764,"linear","linear"
"333","CD8Tem_NFkB_IFNa",56.1885783340289,-56.9552461920495,0.319024126791375,0.00150524436905307,-0.0868506980660633,"quadratic","deceleration/decrease"
"334","CD8Tem_NFkB_IL246",48.5830856215783,-48.8892920360919,0.350327963172121,0.00181763191922719,-0.107697809446802,"quadratic","deceleration/decrease"
"335","CD8Tem_NFkB_unstim",22.9694435549955,-21.1984503289736,0.336677463217844,-0.00148295520326023,0.0784186889556968,"linear","linear"
"336","CD8Tem_p38_IFNa",39.061909205316,-37.2876465842667,0.68261196225473,-0.000828759324445343,0.0464051593672325,"linear","linear"
"337","CD8Tem_p38_unstim",Inf,-Inf,NA,0,0,"linear","linear"
"338","CD8Tem_S6_IFNa",71.5642583538158,-69.6702608353478,0.330709272853815,0.000178272026131114,-0.00896099368665585,"linear","linear"
"339","CD8Tem_S6_IL246",77.7371190461409,-75.9184029949536,0.550812851397843,-0.000186757378751519,0.0101886966787726,"linear","linear"
"340","CD8Tem_S6_unstim",47.306778023718,-45.4065863292993,0.536646405357418,0.000411436266506384,-0.0260994613834317,"linear","linear"
"341","CD8Tem_STAT1_IFNa",11.0003548870315,-10.6715691220455,0.0319136645445551,-0.00598836809351398,0.378590239277123,"linear","linear"
"342","CD8Tem_STAT1_unstim",Inf,-Inf,NA,0,0,"linear","linear"
"343","CD8Tem_STAT3_IFNa",11.332060542608,-9.6393512727408,0.277605431626416,-0.00259941279675996,0.165199311497914,"linear","linear"
"344","CD8Tem_STAT3_IL246",16.0103079194827,-14.5603405712882,0.192464274650462,-0.00292994725625146,0.156584664840951,"linear","linear"
"345","CD8Tem_STAT3_unstim",Inf,-Inf,NA,0,0,"linear","linear"
"346","CD8Tem_STAT5_IFNa",9.33737041509248,-8.46095372626143,0.512680043502001,-0.00526096234456563,0.297765328087112,"linear","linear"
"347","CD8Tem_STAT5_IL246",9.87885239449749,-8.04701785152785,0.591921751492097,-0.00203041506858591,0.111287427312904,"linear","linear"
"348","CD8Tem_STAT5_unstim",38.9953466170335,-37.0873566753868,0.93568422794431,0.000531632950221573,-0.0313457570260889,"linear","linear"
"349","CD8Tem_STAT6_IFNa",37.2444941003108,-36.0317410600903,0.541256730506516,-0.00163509442340679,0.0922538128830379,"linear","linear"
"350","CD8Tem_STAT6_IL246",25.7229978023956,-23.9309728545275,0.244027260278407,-0.00128133627194719,0.0657973947527148,"linear","linear"
"351","CD8Tem_STAT6_unstim",41.8173423648632,-39.8878138263264,0.397547788855095,0.000420820742779368,-0.0209485878631363,"linear","linear"
"352","CD8Tnaive_CREB_IFNa",Inf,-Inf,NA,0,0,"linear","linear"
"353","CD8Tnaive_CREB_IL246",107.5562225291,-107.719503182762,0.234569153813279,0.000214777301299162,-0.0120562383492476,"quadratic","deceleration/decrease"
"354","CD8Tnaive_CREB_unstim",Inf,-Inf,NA,0,0,"linear","linear"
"355","CD8Tnaive_ERK_IFNa",67.8560689122902,-68.2346883950678,0.381879923970714,-0.000926273992925581,0.0535693869366511,"quadratic","deceleration/increase"
"356","CD8Tnaive_ERK_IL246",69.5098918724906,-69.0297236169123,0.196982612622557,-0.000708481828206011,0.0392112075314599,"linear","linear"
"357","CD8Tnaive_ERK_unstim",55.9641850523121,-55.4525943396422,0.271882313994311,0.00113797413438604,-0.0634748981776581,"linear","linear"
"358","CD8Tnaive_IkB_IFNa",58.1360266876489,-62.5681298322236,0.065325752846872,0.00201245376606049,-0.115732673244149,"quadratic","deceleration/decrease"
"359","CD8Tnaive_IkB_IL246",55.4097262760753,-56.7919598227339,0.117944771308767,0.00169321227138213,-0.102105629185223,"quadratic","deceleration/decrease"
"360","CD8Tnaive_IkB_unstim",31.7576129587732,-29.764228382726,0.982115972462817,-0.000184882557075008,0.0106385342966194,"linear","linear"
"361","CD8Tnaive_MAPKAPK2_IFNa",78.9762814473996,-77.4616339169652,0.384979133739046,0.000290775554538604,-0.0179148474379452,"linear","linear"
"362","CD8Tnaive_MAPKAPK2_IL246",70.8000700707044,-69.9343252102907,0.115087479630572,-0.000588461453105537,0.0318303454447462,"linear","linear"
"363","CD8Tnaive_MAPKAPK2_unstim",43.4826283186046,-41.5097867507091,0.411651809804068,-0.000246348038451509,0.0176145305294499,"linear","linear"
"364","CD8Tnaive_NFkB_IFNa",58.3281529911582,-56.59841365159,0.33551462760589,0.000455349044451695,-0.0287942096278852,"linear","linear"
"365","CD8Tnaive_NFkB_IL246",64.1555024679393,-64.3072721440923,0.0382749136900671,0.00100944911931222,-0.0635306269220317,"quadratic","deceleration/decrease"
"366","CD8Tnaive_NFkB_unstim",30.5860886828143,-28.5949214583672,0.153245815123061,-0.000222750890429437,0.0222445316156567,"linear","linear"
"367","CD8Tnaive_p38_IFNa",46.9404531530852,-44.944914566673,0.955300638285411,-8.82828492012396e-05,0.00494972247330305,"linear","linear"
"368","CD8Tnaive_p38_unstim",Inf,-Inf,NA,0,0,"linear","linear"
"369","CD8Tnaive_S6_IFNa",67.1246429542297,-65.3574283000431,0.796224214779718,0.000308874804068053,-0.0175609961531814,"linear","linear"
"370","CD8Tnaive_S6_IL246",78.2894432628752,-76.3132487323041,0.860065923939068,-6.6541016274451e-05,0.00407616029442064,"linear","linear"
"371","CD8Tnaive_S6_unstim",46.4325239356936,-44.8430233881247,0.941412840053628,0.000856117711474077,-0.0501395282531854,"linear","linear"
"372","CD8Tnaive_STAT1_IFNa",7.89848666080988,-5.9093110403444,0.00767343413332668,0.000554438468388468,0.0113855716888687,"linear","linear"
"373","CD8Tnaive_STAT1_IL246",10.9423636913261,-9.04677799682235,0.943731970902119,-0.00154203569966161,0.0907280542465186,"linear","linear"
"374","CD8Tnaive_STAT1_unstim",Inf,-Inf,NA,0,0,"linear","linear"
"375","CD8Tnaive_STAT3_IFNa",8.66324546969277,-6.87184410579497,0.194780029141004,0.00236001079630882,-0.119242360198618,"linear","linear"
"376","CD8Tnaive_STAT3_IL246",33.7517863708595,35.6542692184428,0.607779611034108,0.00735423901216081,-0.460360979118192,"linear","linear"
"377","CD8Tnaive_STAT3_unstim",33.7896774420108,-32.7832788826711,0.628939909183949,-0.00207059934002523,0.123328504203401,"linear","linear"
"378","CD8Tnaive_STAT5_IFNa",13.1633857820629,-11.6528112591635,0.886931777409463,-0.00306290272451489,0.176811365508965,"linear","linear"
"379","CD8Tnaive_STAT5_IL246",8.87982929845375,-6.88940732878752,0.852239709410688,-0.000503591610181195,0.0268298983596945,"linear","linear"
"380","CD8Tnaive_STAT5_unstim",21.4619750853366,-19.5263216481175,0.853321995115413,0.000831999207480577,-0.046884974987594,"linear","linear"
"381","CD8Tnaive_STAT6_IFNa",16.589919645604,-14.684617594007,0.889885312570619,-0.0012005035840676,0.0713625405429229,"linear","linear"
"382","CD8Tnaive_STAT6_IL246",27.9583141018322,-26.0694010776431,0.816176866502378,0.000866100171174143,-0.052048431201184,"linear","linear"
"383","CD8Tnaive_STAT6_unstim",47.3060337909611,-45.8910910203934,0.237458126842171,0.000987602220160019,-0.0533821978331144,"linear","linear"
"384","cMCs_CREB_GMCSF",43.5686347503486,-41.6892910959503,0.964267634580529,0.000516789139882233,-0.0302848764077293,"linear","linear"
"385","cMCs_CREB_IFNa",44.6009918672561,-44.9227120996633,0.131574336335099,-0.00210188586041701,0.128516973062767,"quadratic","deceleration/increase"
"386","cMCs_CREB_IL246",25.4633933905594,-24.7516064253473,0.909261470252347,-0.00315773020710594,0.18313146924635,"linear","linear"
"387","cMCs_CREB_LPS",28.0722352404263,-26.1462849678063,0.79254009398997,0.000704722642754168,-0.039271690570977,"linear","linear"
"388","cMCs_CREB_unstim",41.2251923686878,-41.8592079447784,0.354900073627633,-0.00251202076962107,0.146565626804411,"quadratic","deceleration/increase"
"389","cMCs_ERK_GMCSF",43.6520537832195,-41.820488436543,0.619596145060142,0.000608261390592707,-0.0373815750283222,"linear","linear"
"390","cMCs_ERK_IFNa",110.201642937427,-110.105253035129,0.564218057167664,-0.000184142565226811,0.0105189904023854,"linear","linear"
"391","cMCs_ERK_IL246",51.9755048803705,-53.8227727538025,0.148770629564159,-0.00202535396992056,0.11533215701061,"quadratic","deceleration/increase"
"392","cMCs_ERK_LPS",24.0370262444473,-22.0376076411632,0.145707463616481,7.22188339744454e-05,0.00773957687253588,"linear","linear"
"393","cMCs_ERK_unstim",Inf,-Inf,NA,0,0,"linear","linear"
"394","cMCs_IkB_GMCSF",54.7623600574598,-53.3586545437987,0.805342906861135,0.000763792285128248,-0.045147051200007,"linear","linear"
"395","cMCs_IkB_IFNa",61.7041231379548,-64.2556389455519,0.165182887362924,0.0015378637315235,-0.0892696489472438,"quadratic","deceleration/decrease"
"396","cMCs_IkB_IL246",68.9099646674724,-68.3966108628343,0.808979443156643,0.00071629630476716,-0.042116188269984,"linear","linear"
"397","cMCs_IkB_LPS",54.9879778116457,-53.4231518110624,0.266475498544312,-0.000649110675396842,0.0407825532495572,"linear","linear"
"398","cMCs_IkB_unstim",52.8399940409921,-51.0414121287128,0.226615640794743,0.000478805161854833,-0.0313954757343656,"linear","linear"
"399","cMCs_MAPKAPK2_GMCSF",13.5712611744625,-19.5222954114533,0.0351308864356934,-0.0107203294739192,0.632505734755751,"quadratic","deceleration/increase"
